dealer_number,part_number,first_sale_date,first_sale_date_amount,second_sale_date,second_sale_date_amount,third_sale_date,third_sale_date_amount,fourth_sale_date,fourth_sale_date_amount,fifth_sale_date,fifth_sale_date_amount
111111,15040362,5/2/08,1,,,,,,,,
111111,15772724,5/2/08,2,,,,,,,,
111111,11016289,5/2/08,2,,,,,,,,
111111,12564512,5/2/08,1,,,,,,,,
111111,15004052,5/2/08,1,,,,,,,,
111111,22657686,5/2/08,1,,,,,,,,
111111,10489421,5/12/15,1,1/8/15,1,11/14/13,1,12/9/08,1,5/1/08,1
111111,12479126,10/5/11,1,9/26/11,1,10/13/10,2,7/31/10,1,8/17/09,1
111111,15244379,7/18/16,1,12/12/14,1,6/17/13,1,12/19/12,1,3/2/12,1
111111,20057139,4/3/14,1,5/1/08,5,,,,,,
111111,25802607,3/27/08,1,2/2/08,1,,0,,0,,0
111111,25812467,5/1/08,1,,,,,,,,
111111,9411785,7/2/12,1,12/23/08,1,5/1/08,1,,,,
111111,12612397,7/20/10,1,5/1/08,1,,,,,,
111111,17802991,5/1/08,1,,,,,,,,
111111,26058832,5/1/08,1,,,,,,,,
111111,96648415,3/3/09,1,5/6/08,1,,,,,,
111111,10141924,5/27/16,1,7/30/12,1,5/6/08,1,,,,
111111,12576465,9/30/15,1,4/3/15,1,5/6/08,1,,,,
111111,12607280,7/24/14,4,9/4/12,4,8/2/11,4,12/1/08,4,5/6/08,4
111111,15096844,1/20/12,1,12/8/10,1,3/29/10,1,5/6/08,1,,
111111,17803486,1/24/14,1,9/27/13,1,4/27/12,1,5/6/08,1,,
111111,22654701,5/6/08,1,,,,,,,,
111111,12634371,5/31/16,1,,,,,,,,
111111,15765803,5/31/16,1,,,,,,,,
111111,22876354,5/31/16,1,,,,,,,,
111111,20910590,5/31/16,1,,,,,,,,
111111,22800052,5/31/16,1,,,,,,,,
111111,23245451,5/31/16,1,,,,,,,,
111111,25194218,5/31/16,1,,0,,0,,0,,0
111111,10368830,6/26/08,1,5/6/08,1,,,,,,
111111,15793419,2/6/14,1,4/30/10,1,10/29/09,1,5/6/08,1,,
111111,15943878,5/6/08,1,,,,,,,,
111111,25830157,5/6/08,1,,,,,,,,
111111,19143557,8/9/16,4,5/17/16,4,1/7/16,4,11/6/15,4,3/4/15,4
111111,89058878,7/21/11,1,3/9/10,1,,,,,,
111111,92192305,3/6/14,1,3/9/10,1,,,,,,
111111,19209040,11/4/15,1,2/11/14,1,12/14/13,1,11/29/13,1,11/26/13,1
111111,20919889,4/5/11,1,4/1/11,1,9/3/10,1,6/2/10,1,8/20/09,1
111111,25858705,11/4/16,1,6/25/16,1,6/19/14,1,10/18/13,1,12/9/11,1
111111,12585328,11/2/16,1,10/25/16,1,6/13/16,1,5/27/16,1,4/11/16,2
111111,15899854,8/10/10,1,3/9/10,1,,,,,,
111111,15976820,3/9/10,1,,,,,,,,
111111,695450,6/12/12,1,3/9/10,1,,,,,,
111111,10309280,6/3/14,1,5/5/08,1,,,,,,
111111,10349961,7/25/08,1,7/10/08,1,5/5/08,1,,,,
111111,12385328,11/30/15,2,12/23/13,2,1/25/13,1,6/25/12,2,5/5/08,1
111111,12587147,3/23/16,1,11/24/15,1,5/28/15,1,11/14/14,1,2/11/14,1
111111,15214862,2/27/14,1,12/16/13,1,9/28/12,1,7/11/12,1,8/25/11,1
111111,15247433,5/5/08,1,,,,,,,,
111111,15546487,2/10/11,1,5/5/08,1,,,,,,
111111,22731217,10/7/08,1,5/27/08,1,5/5/08,1,,,,
111111,25784531,5/6/08,1,5/5/08,1,,,,,,
111111,25800864,5/5/08,1,,,,,,,,
111111,89040148,5/5/08,1,,,,,,,,
111111,96554016,10/26/11,1,5/5/08,1,,,,,,
111111,1997289,5/8/12,1,1/13/10,1,5/5/08,1,,,,
111111,11516781,2/18/10,10,5/5/08,1,,,,,,
111111,11517045,5/5/08,1,,,,,,,,
111111,19120182,12/16/13,1,8/13/09,1,5/5/08,1,,,,
111111,89039805,5/5/08,1,,,,,,,,
111111,15183801,7/24/15,1,3/18/15,1,2/24/15,1,,,,
111111,17804086,2/24/15,1,,,,,,,,
111111,22870828,5/5/16,1,4/18/16,1,4/8/16,1,8/21/15,1,2/24/15,1
111111,23455119,11/7/16,1,8/24/15,1,2/24/15,1,2/20/15,1,,0
111111,12622693,10/13/15,1,2/24/15,1,,,,,,
111111,15242999,11/26/08,1,5/8/08,1,,,,,,
111111,15875484,5/8/08,1,,,,,,,,
111111,15906575,9/26/08,1,5/8/08,1,,,,,,
111111,15949635,5/8/08,1,,,,,,,,
111111,15949643,5/8/08,1,,,,,,,,
111111,15276663,9/26/08,1,5/21/08,1,5/8/08,1,,,,
111111,22714674,7/31/15,1,5/8/08,1,,,,,,
111111,10477602,7/3/15,2,10/24/11,1,3/25/09,2,5/8/08,2,,
111111,15875111,5/8/08,2,,,,,,,,
111111,17801150,5/8/08,1,,,,,,,,
111111,19171849,10/24/11,1,3/25/09,1,5/8/08,1,,,,
111111,22709463,10/31/16,1,6/21/16,1,12/11/15,1,10/31/13,1,2/14/13,1
111111,89019330,8/7/12,1,,,,,,,,
111111,16519863,8/7/12,1,,,,,,,,
111111,8644709,8/7/12,1,,,,,,,,
111111,19241843,6/8/16,2,6/3/16,2,3/16/16,2,3/15/16,2,3/11/16,2
111111,19299545,9/15/16,1,3/16/16,1,11/30/15,1,6/22/15,1,11/26/14,1
111111,24235544,8/7/12,1,,,,,,,,
111111,26015539,8/7/12,2,,,,,,,,
111111,19174543,7/9/13,1,,,,,,,,
111111,19174544,7/9/13,1,,,,,,,,
111111,12578040,7/9/13,1,,,,,,,,
111111,19241858,7/9/13,2,,,,,,,,
111111,19195190,9/17/11,4,,,,,,,,
111111,19286075,4/30/15,1,9/17/11,1,,,,,,
111111,25846216,9/17/11,2,,,,,,,,
111111,92249538,8/7/12,1,,,,,,,,
111111,96042540,8/7/12,1,,,,,,,,
111111,96042862,8/7/12,1,,,,,,,,
111111,20815326,7/29/15,1,6/19/10,1,,,,,,
111111,15895671,5/20/16,1,7/19/13,1,,,,,,
111111,15998532,7/19/13,1,,,,,,,,
111111,15895670,7/19/13,3,,,,,,,,
111111,19237694,11/29/13,4,,,,,,,,
111111,15569768,11/29/13,1,,,,,,,,
111111,9357423,11/29/13,1,,,,,,,,
111111,12548430,7/19/13,8,,,,,,,,
111111,25843093,6/17/15,1,7/19/13,1,,,,,,
111111,30026303,9/9/10,1,2/4/10,1,,,,,,
111111,12345154,2/4/10,1,,,,,,,,
111111,97221943,11/4/16,1,5/5/15,1,2/16/15,1,12/5/14,1,8/7/12,1
111111,12117339,11/6/14,1,2/4/10,1,,,,,,
111111,19240303,2/4/10,2,,,,,,,,
111111,19240304,2/4/10,2,,,,,,,,
111111,89018865,7/26/11,1,2/4/10,1,,,,,,
111111,12117025,2/27/12,1,5/7/08,1,,,,,,
111111,15750911,5/7/08,1,,,,,,,,
111111,16525161,5/7/08,1,,,,,,,,
111111,22175445,2/9/09,1,5/7/08,1,,,,,,
111111,25534749,7/27/16,4,4/8/16,1,8/1/09,6,3/11/09,6,12/9/08,6
111111,25758216,3/13/14,1,,,,,,,,
111111,88986366,5/21/09,1,5/7/08,1,,,,,,
111111,1136536,5/7/08,1,,,,,,,,
111111,12450070,12/14/09,1,5/7/08,1,,,,,,
111111,15173334,,,,,,,,,,
111111,15236173,5/16/13,1,7/24/12,1,5/7/08,1,,,,
111111,19133151,5/14/08,1,5/7/08,1,,,,,,
111111,19143086,5/7/08,2,,,,,,,,
111111,19143718,3/26/13,2,4/27/11,2,4/13/11,2,5/7/08,4,,
111111,88911323,5/7/08,1,,,,,,,,
111111,88911519,5/7/08,2,,,,,,,,
111111,12346575,11/21/13,1,6/5/13,1,11/11/10,1,3/23/09,1,2/12/09,1
111111,25849040,5/26/11,1,,,,,,,,
111111,9596861,3/1/13,2,5/31/11,1,5/26/11,1,,,,
111111,88936178,5/31/11,1,5/26/11,1,,,,,,
111111,15086768,7/10/13,1,6/10/11,1,5/26/11,1,,,,
111111,15012904,5/26/11,1,,,,,,,,
111111,15036037,5/26/11,1,,,,,,,,
111111,12616439,2/5/10,1,,,,,,,,
111111,15827433,6/6/12,1,4/13/12,1,1/24/12,1,1/4/12,1,12/14/11,1
111111,15854712,4/16/12,1,11/10/11,1,5/26/11,1,5/11/11,1,4/5/11,1
111111,15898402,2/5/10,1,,,,,,,,
111111,19169210,2/5/10,1,,,,,,,,
111111,22725056,5/19/11,1,8/30/10,1,2/5/10,1,,,,
111111,89002075,7/8/15,1,1/24/14,4,6/1/11,1,3/5/11,1,3/3/11,4
111111,12623671,6/7/16,1,5/26/16,1,12/5/15,1,6/25/13,1,1/10/12,1
111111,19208477,2/5/10,1,,,,,,,,
111111,25624176,2/5/10,1,,,,,,,,
111111,25640706,2/5/10,2,,,,,,,,
111111,25662286,2/5/10,2,,,,,,,,
111111,12588413,7/18/16,1,1/19/16,1,12/31/14,1,7/1/14,1,12/20/13,1
111111,22639909,5/12/08,1,,,,,,,,
111111,22670069,5/12/08,1,,,,,,,,
111111,96062599,5/12/08,20,,,,,,,,
111111,12004005,10/10/08,1,5/13/08,1,5/12/08,1,,,,
111111,15196776,5/12/08,1,,,,,,,,
111111,15921949,2/19/15,1,10/16/14,1,2/7/13,1,4/21/11,1,4/29/09,1
111111,19121298,10/6/11,1,5/12/08,1,,,,,,
111111,22714325,5/12/08,1,,,,,,,,
111111,24504913,12/4/13,1,11/29/12,1,4/5/11,1,10/27/10,1,3/18/10,1
111111,15839790,4/25/12,1,,,,,,,,
111111,19256531,4/25/12,1,,,,,,,,
111111,88986162,7/17/14,1,4/25/12,1,,,,,,
111111,88986163,7/17/14,1,4/25/12,1,,,,,,
111111,88986164,7/17/14,2,4/25/12,2,,,,,,
111111,89019250,4/25/12,1,6/6/11,1,,0,,0,,0
111111,89026210,4/25/12,1,,,,,,,,
111111,89037514,4/25/12,1,,,,,,,,
111111,12573068,8/8/16,1,4/25/12,1,,,,,,
111111,13501990,5/8/14,1,4/25/12,1,,,,,,
111111,14026136,4/25/12,1,,,,,,,,
111111,14055165,4/25/12,1,,,,,,,,
111111,19213217,7/14/14,1,8/2/12,1,4/25/12,1,,,,
111111,15113500,5/13/08,1,,,,,,,,
111111,26005750,5/13/08,1,,,,,,,,
111111,89037232,5/13/08,2,,,,,,,,
111111,11589120,5/13/08,8,,,,,,,,
111111,12498798,11/27/13,1,5/13/08,1,,,,,,
111111,12498802,5/13/08,1,,,,,,,,
111111,15188981,6/9/10,1,3/18/09,1,11/26/08,1,5/13/08,1,,
111111,15261340,9/26/12,1,4/27/12,1,3/8/12,1,3/2/12,1,2/16/10,1
111111,15963441,5/13/08,1,,,,,,,,
111111,24508186,4/2/12,1,8/18/11,1,1/28/09,1,5/13/08,1,,
111111,89016778,6/24/11,4,7/9/09,4,10/21/08,2,5/13/08,4,,
111111,96143112,9/21/15,1,1/13/15,1,12/10/13,1,8/12/13,1,9/7/11,1
111111,96495163,2/11/14,1,5/27/09,1,5/13/08,1,,,,
111111,96896011,5/13/08,1,,,,,,,,
111111,15925947,9/19/11,1,,,,,,,,
111111,22799589,9/19/11,1,,,,,,,,
111111,25728831,9/19/11,2,,,,,,,,
111111,25728832,9/19/11,1,,,,,,,,
111111,25776344,3/30/16,1,10/12/15,1,5/6/15,1,4/24/15,1,11/24/14,1
111111,25993225,9/19/11,1,,,,,,,,
111111,10351675,5/24/16,1,5/20/16,1,11/24/15,2,1/6/15,2,12/1/14,1
111111,15783973,7/24/13,1,5/29/13,2,5/24/13,1,11/30/12,1,1/25/12,1
111111,10334051,5/9/08,1,,,,,,,,
111111,10393235,5/9/08,1,,,,,,,,
111111,15141629,1/13/09,1,5/9/08,1,,,,,,
111111,15757007,5/9/08,1,,,,,,,,
111111,15757008,5/9/08,1,,,,,,,,
111111,22623903,5/9/08,1,,,,,,,,
111111,22623904,5/9/08,1,,,,,,,,
111111,838987,12/27/12,1,9/19/11,1,5/9/08,1,,,,
111111,12072181,5/9/08,1,,,,,,,,
111111,12472306,5/9/08,1,,,,,,,,
111111,12563848,5/9/08,1,,,,,,,,
111111,16825988,,,,,,,,,,
111111,19142371,4/26/12,2,1/25/12,4,7/23/11,4,5/21/10,4,2/5/10,3
111111,19179597,7/1/13,1,8/5/11,1,7/13/11,1,6/2/11,1,11/24/10,1
111111,31015768,5/9/08,2,,,,,,,,
111111,10389008,,,,,,,,,,
111111,15012179,7/8/16,1,5/15/08,1,,,,,,
111111,15214874,6/6/14,1,5/15/08,1,,,,,,
111111,15861399,5/15/08,1,,,,,,,,
111111,10130924,9/17/09,1,5/15/08,1,,,,,,
111111,10435588,,,,,,,,,,
111111,26013854,5/15/08,1,,,,,,,,
111111,15246805,8/13/09,1,5/14/08,1,,,,,,
111111,15246806,11/11/13,1,5/6/10,1,5/14/08,1,,,,
111111,94501031,2/11/14,10,5/14/08,10,,,,,,
111111,96293025,10/20/15,2,2/12/14,2,2/11/14,1,2/18/10,1,5/14/08,1
111111,96378805,2/11/14,1,5/14/08,1,,,,,,
111111,96461130,2/11/14,4,10/21/09,1,5/14/08,4,,,,
111111,96473400,5/14/08,1,,,,,,,,
111111,2436165,5/14/08,1,,,,,,,,
111111,12578517,5/14/08,1,,,,,,,,
111111,17113631,5/14/08,1,,,,,,,,
111111,19152469,12/8/08,1,5/14/08,1,5/1/07,1,4/11/07,1,,0
111111,12611013,3/20/10,1,,,,,,,,
111111,96653231,3/20/10,1,,,,,,,,
111111,96653232,3/20/10,1,,,,,,,,
111111,96653235,6/2/10,2,3/20/10,2,,,,,,
111111,96800781,3/20/10,1,,,,,,,,
111111,10465554,3/20/10,1,,,,,,,,
111111,19179581,6/28/16,1,,,,,,,,
111111,20970875,6/28/16,1,,,,,,,,
111111,12335991,5/20/08,1,,,,,,,,
111111,15112872,3/11/15,1,9/12/14,1,8/13/14,1,6/28/13,1,2/16/10,1
111111,15112873,3/11/15,1,9/12/14,1,8/13/14,1,6/28/13,1,2/16/10,1
111111,26061329,6/21/11,1,3/25/09,1,5/20/08,1,,,,
111111,12335975,5/20/08,1,,,,,,,,
111111,12335981,5/20/08,1,,,,,,,,
111111,12610311,7/13/09,2,3/27/09,2,2/9/09,2,1/21/09,2,11/28/08,2
111111,15203597,5/20/08,2,,,,,,,,
111111,15214817,5/20/08,1,,,,,,,,
111111,19153713,12/2/15,1,6/2/14,1,3/22/13,1,12/11/12,1,10/30/12,1
111111,96891934,9/22/08,1,5/28/08,1,11/2/07,1,8/10/07,1,5/30/07,1
111111,2045385,3/11/13,1,,,,,,,,
111111,22714710,3/11/13,1,,,,,,,,
111111,22936098,10/21/16,1,8/25/16,1,5/5/16,1,3/17/16,1,2/12/16,1
111111,15792687,1/29/16,1,5/12/14,1,3/11/13,1,,,,
111111,15813692,3/11/13,1,,,,,,,,
111111,25858090,4/14/15,2,2/4/11,1,5/8/10,1,4/30/10,1,10/21/09,2
111111,89049275,5/19/08,2,,,,,,,,
111111,12613270,5/26/10,1,10/30/09,1,8/11/09,1,7/18/08,1,5/21/08,1
111111,19121908,5/19/08,1,,,,,,,,
111111,19131989,5/19/08,1,,,,,,,,
111111,25659161,6/11/09,1,5/19/08,1,,,,,,
111111,10372952,5/19/08,1,,,,,,,,
111111,10389033,1/7/10,1,5/19/08,1,,,,,,
111111,12481353,,,,,,,,,,
111111,12603372,5/19/08,1,,,,,,,,
111111,15230610,5/19/08,1,,,,,,,,
111111,22689030,5/19/08,1,,,,,,,,
111111,22689031,5/19/08,1,,,,,,,,
111111,22730300,5/19/08,1,,,,,,,,
111111,88894353,7/23/15,1,7/22/15,1,5/19/08,6,,,,
111111,88894354,5/19/08,1,,,,,,,,
111111,89017873,5/19/08,1,,,,,,,,
111111,24214487,10/1/12,1,,,,,,,,
111111,25923882,2/9/15,1,10/28/14,1,11/7/13,1,4/13/13,1,2/18/13,1
111111,12471647,5/6/15,1,6/5/14,1,3/22/13,1,3/20/13,1,10/1/12,1
111111,454021,5/6/15,1,6/5/14,1,10/1/12,1,,,,
111111,19257203,1/28/16,1,1/19/16,1,10/1/12,1,,,,
111111,9412209,6/5/14,2,3/20/13,2,1/25/13,2,10/1/12,2,,
111111,15042155,7/13/15,1,10/1/12,2,,,,,,
111111,22657120,3/20/10,1,,,,,,,,
111111,22659030,3/20/10,1,,,,,,,,
111111,89027394,8/24/10,1,4/5/10,1,3/20/10,1,,,,
111111,92215167,3/20/10,1,,,,,,,,
111111,19162231,7/19/16,4,5/27/16,4,5/7/15,4,3/31/15,4,2/17/15,4
111111,20905104,5/15/13,2,11/16/12,2,10/22/12,2,4/11/12,2,3/9/12,2
111111,20930092,5/12/10,1,5/6/10,1,5/4/10,2,4/29/10,2,4/27/10,2
111111,3987919,7/23/14,1,6/25/10,1,3/20/10,1,,,,
111111,88963473,3/20/10,1,,,,,,,,
111111,15898094,10/21/10,1,5/28/10,1,5/13/09,1,3/11/09,1,5/21/08,1
111111,15898097,8/17/11,1,8/5/10,1,5/27/10,1,4/6/10,1,3/16/10,1
111111,15912903,5/21/08,1,,,,,,,,
111111,20462090,5/21/08,10,,,,,,,,
111111,12567254,3/22/16,1,9/28/15,1,5/7/15,1,7/16/13,1,10/26/11,1
111111,12579369,5/21/08,1,,,,,,,,
111111,19153711,7/15/16,1,1/14/16,1,1/8/16,1,11/18/15,1,11/6/15,1
111111,19153720,3/19/14,1,12/12/08,1,5/21/08,1,,,,
111111,19174912,5/21/08,2,,,,,,,,
111111,12586608,4/13/15,1,4/22/13,1,1/28/11,1,5/21/08,1,,
111111,12604753,5/21/08,1,,,,,,,,
111111,15247663,5/21/08,1,,,,,,,,
111111,15049188,11/20/12,1,11/25/11,1,,,,,,
111111,6559469,5/22/08,1,,,,,,,,
111111,10229657,5/22/08,1,,,,,,,,
111111,12473312,5/22/08,1,,,,,,,,
111111,15031782,6/10/09,1,5/22/08,1,,,,,,
111111,15795248,5/22/08,1,,,,,,,,
111111,52495729,6/27/16,1,5/22/08,1,,,,,,
111111,6580037,5/22/08,1,,,,,,,,
111111,15305191,6/26/12,1,1/25/11,1,5/5/10,1,4/13/10,1,5/22/08,1
111111,24212327,12/29/14,1,5/22/08,1,,,,,,
111111,88892858,9/10/15,1,6/24/15,1,4/23/15,1,9/30/14,1,6/7/14,1
111111,20843177,12/9/15,1,5/14/13,1,,,,,,
111111,15017464,5/14/13,1,,,,,,,,
111111,96063602,8/21/09,1,,,,,,,,
111111,25876679,5/16/11,1,8/21/09,1,,,,,,
111111,25876680,5/16/11,1,8/21/09,1,,,,,,
111111,14062518,5/23/08,1,,,,,,,,
111111,15889806,9/4/14,1,3/31/14,1,10/12/13,1,7/31/13,1,7/18/12,1
111111,21097404,9/28/15,1,1/8/14,1,7/2/13,1,12/11/12,1,8/3/11,2
111111,88955986,7/27/12,1,5/23/08,1,,,,,,
111111,15012969,6/26/15,1,4/17/12,2,5/23/08,2,,,,
111111,15222347,5/28/08,1,5/23/08,2,,,,,,
111111,15795249,5/23/08,1,,,,,,,,
111111,15841571,5/2/11,1,2/9/09,1,5/23/08,1,,,,
111111,17802389,4/22/11,1,7/17/09,1,5/23/08,1,,,,
111111,19153559,,,,,,,,,,
111111,19157892,9/22/16,1,5/6/16,1,2/12/16,1,1/25/16,1,12/17/15,1
111111,19158889,5/23/08,1,,,,,,,,
111111,20604413,5/23/08,5,,,,,,,,
111111,21995173,1/11/10,1,5/23/08,1,,,,,,
111111,25753310,5/23/08,1,,,,,,,,
111111,25884778,3/15/11,1,7/19/10,1,5/23/08,1,,,,
111111,25884779,3/15/11,1,7/19/10,1,5/23/08,1,,,,
111111,88996648,11/3/16,1,7/21/16,1,3/5/16,1,6/25/15,1,4/14/15,1
111111,15946733,6/4/16,1,6/28/13,1,5/9/13,2,2/14/13,1,5/24/11,1
111111,19171857,8/8/14,1,8/10/12,1,2/16/10,1,1/20/10,1,9/16/09,1
111111,25099249,8/21/09,1,,,,,,,,
111111,15212982,8/23/16,1,,,,,,,,
111111,19303829,8/23/16,2,,,,,,,,
111111,22814081,8/23/16,1,,,,,,,,
111111,23187874,8/23/16,1,,,,,,,,
111111,88944021,8/23/16,1,,,,,,,,
111111,13581569,8/23/16,1,,,,,,,,
111111,12498870,8/22/16,1,,,,,,,,
111111,12629010,8/22/16,1,,,,,,,,
111111,23184152,8/22/16,2,,,,,,,,
111111,92247464,8/22/16,1,,,,,,,,
111111,94523305,8/22/16,1,,,,,,,,
111111,95319095,8/22/16,1,,,,,,,,
111111,23303551,10/24/16,1,8/22/16,1,,,,,,
111111,23399991,8/22/16,1,5/13/16,1,,0,,0,,0
111111,24415471,8/22/16,1,,,,,,,,
111111,25192228,8/22/16,1,,,,,,,,
111111,19188299,8/22/16,1,,,,,,,,
111111,19259332,8/22/16,1,,,,,,,,
111111,42340863,8/22/16,1,,,,,,,,
111111,42359046,8/22/16,1,,,,,,,,
111111,13394456,8/22/16,1,,,,,,,,
111111,13427161,8/22/16,1,,,,,,,,
111111,13450232,8/22/16,1,,,,,,,,
111111,84103466,10/25/16,1,10/13/16,1,9/29/16,1,9/24/16,1,8/22/16,1
111111,84103467,8/22/16,1,,0,,0,,0,,0
111111,15914596,7/26/11,1,,,,,,,,
111111,15229012,7/26/11,1,,,,,,,,
111111,19179011,7/3/13,1,7/26/11,1,,,,,,
111111,19241822,11/14/14,2,7/26/11,2,,,,,,
111111,12591633,2/6/14,1,6/12/13,1,7/26/11,1,,,,
111111,10085672,8/24/09,1,,,,,,,,
111111,96398972,8/24/09,1,,,,,,,,
111111,96398977,8/24/09,1,,,,,,,,
111111,96398979,8/24/09,1,,,,,,,,
111111,96534359,8/24/09,1,,,,,,,,
111111,96534361,8/24/09,1,,,,,,,,
111111,96839803,8/24/09,1,,,,,,,,
111111,19148471,8/24/09,1,,,,,,,,
111111,19181873,6/19/13,1,10/17/12,1,8/14/12,1,10/21/10,2,8/24/09,2
111111,25178731,8/24/09,1,,,,,,,,
111111,12226956,8/24/09,1,,,,,,,,
111111,88860811,7/21/11,1,8/25/09,1,,,,,,
111111,10377492,8/25/09,1,,,,,,,,
111111,15711104,6/19/15,1,8/25/09,1,,,,,,
111111,15886443,8/25/09,1,,,,,,,,
111111,25881711,6/19/15,1,8/25/09,1,,,,,,
111111,88911192,8/25/09,1,,,,,,,,
111111,96398984,8/25/09,1,,,,,,,,
111111,10055877,8/25/09,1,,,,,,,,
111111,19178174,10/31/12,1,8/25/09,1,,,,,,
111111,15255977,8/25/09,1,,,,,,,,
111111,15907256,8/25/09,1,,,,,,,,
111111,15940677,8/25/09,1,,,,,,,,
111111,12626222,10/11/16,1,10/1/16,1,9/15/16,1,6/21/16,1,4/27/16,1
111111,16608046,8/25/09,1,,,,,,,,
111111,29531134,8/25/09,1,,,,,,,,
111111,29536481,8/25/09,1,,,,,,,,
111111,29536482,8/25/09,5,,,,,,,,
111111,29536483,8/25/09,1,,,,,,,,
111111,29537393,8/25/09,6,,,,,,,,
111111,25798740,9/5/12,1,3/16/12,1,,,,,,
111111,25798744,4/8/16,1,4/29/14,1,3/16/12,1,,,,
111111,25798747,10/13/16,1,5/6/16,1,3/30/16,1,8/22/14,1,4/29/14,1
111111,25798896,3/16/12,1,,,,,,,,
111111,25799031,10/13/16,1,5/19/16,1,5/1/14,1,2/27/14,1,3/16/12,1
111111,25799035,5/1/14,1,2/25/14,1,3/16/12,1,,,,
111111,25896694,8/15/16,1,3/16/12,1,,,,,,
111111,25896695,8/15/16,1,5/23/16,1,3/16/12,1,,,,
111111,25897940,3/16/12,1,,,,,,,,
111111,13580871,8/10/16,1,3/16/12,1,,0,,0,,0
111111,19120741,3/16/12,1,,,,,,,,
111111,25796911,3/16/12,1,,,,,,,,
111111,10314997,3/16/12,1,,,,,,,,
111111,12246810,3/16/12,1,,,,,,,,
111111,25792294,3/16/12,1,,,,,,,,
111111,25795267,9/10/12,1,3/16/12,1,,,,,,
111111,10154591,8/27/09,1,,,,,,,,
111111,10442760,8/27/09,1,,,,,,,,
111111,8686958,1/25/10,1,8/27/09,1,,,,,,
111111,15832215,1/28/14,1,9/8/12,1,6/25/12,1,7/6/11,1,8/27/09,1
111111,15891691,7/29/14,1,7/13/11,1,7/8/11,1,7/5/11,1,5/2/11,1
111111,15938663,8/27/09,1,,,,,,,,
111111,19147744,8/27/09,1,,,,,,,,
111111,19210509,8/23/13,1,8/20/13,1,5/26/10,1,9/14/09,1,6/10/09,1
111111,25803195,8/27/09,1,,,,,,,,
111111,25837517,8/27/09,1,,,,,,,,
111111,25865750,8/27/09,1,,,,,,,,
111111,12553513,8/27/09,1,,,,,,,,
111111,12568766,10/29/14,1,8/27/09,1,,,,,,
111111,15243848,8/14/15,1,2/18/15,1,11/18/14,1,10/14/14,1,1/8/14,1
111111,20896097,3/16/12,1,,,,,,,,
111111,20839794,5/25/16,1,6/16/15,1,6/15/15,1,9/4/14,1,7/19/14,1
111111,20921353,1/10/13,1,3/16/12,1,,,,,,
111111,20997475,3/16/12,1,,,,,,,,
111111,24574409,9/1/09,1,,,,,,,,
111111,96492233,9/1/09,1,,,,,,,,
111111,15186663,9/1/09,1,,,,,,,,
111111,15897828,9/1/09,1,,,,,,,,
111111,15943789,9/1/09,1,,,,,,,,
111111,25958483,10/6/16,1,8/22/16,1,3/21/16,1,10/20/15,1,10/15/15,1
111111,15868187,4/7/16,1,12/10/13,1,10/19/12,1,8/15/12,1,7/24/12,1
111111,19145955,9/1/09,2,,,,,,,,
111111,12552470,5/27/08,2,,,,,,,,
111111,98073535,10/9/15,1,5/27/08,1,,,,,,
111111,10108625,4/10/09,2,5/27/08,2,,,,,,
111111,10168457,5/27/08,2,,,,,,,,
111111,11518863,4/5/16,8,1/16/15,8,2/18/14,8,10/29/13,16,5/30/13,16
111111,12498631,6/28/13,1,9/17/10,1,5/27/10,1,4/30/10,1,3/11/10,1
111111,12566429,10/5/16,1,9/28/16,1,8/11/16,1,7/14/16,1,6/21/16,1
111111,12580965,5/27/08,2,,,,,,,,
111111,12584040,10/5/16,1,9/28/16,1,8/11/16,1,7/14/16,1,6/21/16,1
111111,12593045,10/28/10,1,1/28/10,1,11/11/09,1,5/12/09,1,1/28/09,1
111111,12593921,4/7/16,1,1/16/15,1,7/28/14,2,2/18/14,1,11/13/13,2
111111,12598158,7/15/16,1,3/14/16,1,6/9/15,1,5/14/15,2,1/16/15,1
111111,12609250,5/27/08,1,,,,,,,,
111111,12625781,5/27/08,1,,,,,,,,
111111,12626907,5/27/08,1,,,,,,,,
111111,15000427,5/27/08,1,,,,,,,,
111111,15128531,5/27/08,1,,,,,,,,
111111,10269713,8/3/15,1,3/7/12,1,3/3/09,1,5/27/08,1,,
111111,12498625,5/27/08,1,,,,,,,,
111111,12619128,3/7/13,1,3/9/11,1,2/28/11,1,3/31/10,1,12/16/08,1
111111,15134281,5/27/08,1,,,,,,,,
111111,15983925,3/4/09,1,5/27/08,1,,,,,,
111111,97941206,10/19/16,1,10/13/15,1,2/25/15,1,7/10/08,1,5/27/08,1
111111,19244773,3/17/11,1,,,,,,,,
111111,12570619,3/17/11,1,,,,,,,,
111111,15725422,4/7/15,1,3/22/14,1,,,,,,
111111,20938769,3/22/14,1,,,,,,,,
111111,10217472,5/28/08,1,,,,,,,,
111111,15223722,12/16/09,1,9/19/08,1,8/13/08,1,5/28/08,1,5/13/08,1
111111,15930908,7/9/08,2,5/28/08,1,,,,,,
111111,10193284,5/28/08,1,,,,,,,,
111111,10220976,5/28/08,1,,,,,,,,
111111,11588734,4/7/16,1,4/5/16,1,1/16/15,2,2/18/14,2,5/30/13,3
111111,12376520,9/11/13,1,5/18/11,1,3/29/11,1,3/3/11,1,4/2/10,1
111111,12576326,5/12/09,1,1/28/09,1,5/28/08,1,,,,
